 Scan No., Date, Room Id, In/Out, Room Type, MAC, Signal Strength
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:90,-53
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:90,-53
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:93,-55
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:82,-56
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:91,-56
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:80,-57
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:83,-59
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:81,-59
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:88,-63
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:8b,-66
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:8a,-66
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:89,-67
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:88,-67
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:81,-67
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:82,-68
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:80,-68
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:4b,-69
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:6a,-69
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:83,-69
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:48,-71
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:6b,-71
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:68,-71
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:49,-72
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:4a,-72
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:48,-72
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7b:a8,-72
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a9,-72
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a8,-72
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:69,-72
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7b:ab,-73
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:ab,-73
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:68,-73
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a8,-74
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7b:a2,-74
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7b:a0,-75
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:aa,-76
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7b:a3,-76
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:63,-76
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:61,-76
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:85:a8,-77
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:28,-77
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7b:a1,-77
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:62,-77
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:85:ab,-78
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:29,-78
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:28,-78
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:60,-78
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:2a,-79
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a1,-79
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:2b,-80
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:2b,-80
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:83:4b,-80
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a0,-80
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:83:48,-81
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:40,-81
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:28,-82
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:a9:59:0b,-83
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:83:48,-83
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:a9:59:08,-83
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:41,-83
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:42,-83
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:83:4a,-84
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:83:49,-85
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:23,-85
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:83:40,-86
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:83:43,-86
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:80:cb,-86
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:43,-86
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:80:c8,-87
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:80:c9,-88
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:70:48,-89
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:70:4c,-89
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:80:ca,-89
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:70:49,-90
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:70:48,-90
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:70:4a,-90
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7e:4a,-92
8, 2014-Sep-24, EN15-7-52, Inside, Lab, 74:d0:2b:66:ca:d0,-94
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:90,-52
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:93,-52
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:91,-52
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:90,-53
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:80,-54
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:92,-54
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:81,-55
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:82,-55
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:83,-58
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:4b,-66
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:4a,-66
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7b:a8,-66
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:49,-67
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:8b,-67
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:88,-67
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:89,-67
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7b:ab,-67
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:8a,-67
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:48,-69
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:88,-69
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:48,-69
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:83,-70
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:81,-71
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:6b,-73
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:68,-73
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:6a,-73
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:69,-73
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:ab,-74
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a8,-74
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:83:4b,-74
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:83:48,-74
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:82,-74
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:68,-74
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:80,-75
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:85:a8,-79
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:85:ab,-79
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:61,-79
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:28,-80
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:60,-80
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a0,-80
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a3,-80
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:2b,-81
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:28,-81
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:63,-81
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a1,-81
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:62,-81
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:2b,-82
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a2,-82
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:a9:59:08,-83
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7b:a2,-83
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:a9:59:0b,-84
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7b:a3,-84
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7b:a1,-84
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:a9:59:09,-84
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:23,-85
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:a9:59:08,-85
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:a9:59:0a,-85
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7b:a0,-87
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:ab:0d:ab,-87
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:80:ca,-88
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:ab:0d:a8,-88
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:70:48,-89
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:80:c8,-90
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:80:c9,-90
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:a9:39:8b,-90
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:74:e9,-90
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:70:49,-92
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:80:cb,-93
9, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:a9:59:69,-94
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:90,-55
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:93,-55
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:81,-55
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:90,-56
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:83,-56
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:82,-56
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:80,-58
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:49,-67
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:48,-68
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:4a,-68
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:6b,-68
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:6a,-68
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:69,-68
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:4b,-69
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:68,-69
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:68,-69
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7b:a8,-71
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7b:ab,-72
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a9,-72
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:48,-73
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:ab,-73
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a8,-73
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:8b,-74
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a8,-74
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:aa,-74
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:88,-75
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:88,-75
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:83:4b,-75
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:83:48,-75
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:85:ab,-76
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:89,-76
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:83:48,-76
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:83:49,-76
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:83:4a,-76
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:85:a8,-77
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7b:a2,-77
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7b:a0,-77
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:2b,-78
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7b:a1,-78
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:28,-78
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:2a,-78
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:8a,-79
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:29,-79
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:63,-80
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a1,-80
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a0,-80
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:62,-80
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:61,-81
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:60,-81
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a2,-81
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:2b,-84
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:28,-84
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a3,-84
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:23,-85
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:80:c8,-85
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:28,-85
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7e:49,-85
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:a9:59:0b,-86
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7b:a3,-86
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:80:c9,-86
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:a9:59:08,-86
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:80:ca,-87
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:a9:59:09,-87
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:80:cb,-88
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:a9:59:0a,-88
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:85:a0,-89
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:85:a1,-89
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:85:a2,-89
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:85:a3,-90
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:74:ec,-91
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:23,-91
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:70:48,-92
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:74:e8,-92
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:74:ea,-92
10, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:74:e9,-94
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:90,-52
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:90,-53
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:93,-53
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:82,-54
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:91,-54
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:80,-56
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:92,-56
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:81,-57
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:8a,-65
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:89,-66
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:88,-66
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:6b,-66
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:68,-66
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:68,-67
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:6a,-67
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:69,-67
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:49,-68
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7b:ab,-68
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:48,-69
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:4b,-69
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:4a,-69
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:48,-70
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7b:a8,-72
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:28,-74
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:2a,-74
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:85:ab,-75
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:2b,-75
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:29,-75
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:88,-76
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:85:a8,-77
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:ab,-77
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:83:4b,-77
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:28,-77
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a0,-77
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a9,-77
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a8,-77
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:8b,-78
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a1,-78
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:83:49,-78
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:aa,-78
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a8,-79
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:83:48,-79
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:60,-79
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a3,-79
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:83:4a,-79
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:28,-80
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:61,-80
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a2,-80
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:63,-81
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:62,-81
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:2b,-82
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:83:48,-82
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7e:48,-84
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7e:49,-86
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:20,-86
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:23,-87
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:80:cb,-87
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:80:c8,-88
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:80:c9,-88
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:74:e8,-88
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:70:49,-88
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:70:48,-89
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:80:ca,-89
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:23,-89
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:74:e9,-90
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:74:ea,-90
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:74:e8,-90
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:a9:59:0a,-91
11, 2014-Sep-24, EN15-7-52, Inside, Lab, 00:1a:1e:b6:74:ec,-91
